"Código.Departamento","Código.Municipio","Código.Centro.Poblado","Nombre.Departamento","Nombre.Municipio","Nombre.Centro.Poblado","Tipo.Centro.Poblado","Tipo.de.Municipio","X.","Distrito","Area.Metropolitana"
"47","47001","47001029","MAGDALENA","SANTA MARTA","PERICO AGUAO","CASERÍO (CAS)","MUNICIPIO","","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO.",NA
"47","47001","47001031","MAGDALENA","SANTA MARTA","LA OLLA","CENTRO POBLADO (CP)","MUNICIPIO","","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO.",NA
"47","47001","47001032","MAGDALENA","SANTA MARTA","LA REVUELTA","CENTRO POBLADO (CP)","MUNICIPIO","","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO.",NA
"47","47001","47001034","MAGDALENA","SANTA MARTA","EL TROMPITO","CENTRO POBLADO (CP)","MUNICIPIO","","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO.",NA
"47","47001","47001035","MAGDALENA","SANTA MARTA","LA AGUACATERA","CENTRO POBLADO (CP)","MUNICIPIO","","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO.",NA
"47","47001","47001036","MAGDALENA","SANTA MARTA","MACHETE PELAO","CENTRO POBLADO (CP)","MUNICIPIO","","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO.",NA
"47","47001","47001038","MAGDALENA","SANTA MARTA","VALLE DE GAIRA","CENTRO POBLADO (CP)","MUNICIPIO","","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO.",NA
"47","47030","47030000","MAGDALENA","ALGARROBO","ALGARROBO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47030","47030001","MAGDALENA","ALGARROBO","BELLA VISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47030","47030002","MAGDALENA","ALGARROBO","ESTACIÓN DEL FERROCARRIL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47030","47030003","MAGDALENA","ALGARROBO","ESTACIÓN LLERAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47030","47030004","MAGDALENA","ALGARROBO","LOMA DEL BÁLSAMO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47030","47030005","MAGDALENA","ALGARROBO","ESTACION ALGARROBO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47053","47053000","MAGDALENA","ARACATACA","ARACATACA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47053","47053001","MAGDALENA","ARACATACA","BUENOS AIRES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47053","47053008","MAGDALENA","ARACATACA","SANTA ANA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47053","47053011","MAGDALENA","ARACATACA","CAUCA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47053","47053013","MAGDALENA","ARACATACA","SAMPUÉS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47058","47058000","MAGDALENA","ARIGUANI","EL DIFICIL","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47058","47058001","MAGDALENA","ARIGUANI","ALEJANDRÍA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47058","47058003","MAGDALENA","ARIGUANI","PUEBLO NUEVO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47058","47058005","MAGDALENA","ARIGUANI","SAN JOSÉ DE ARIGUANÍ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47058","47058008","MAGDALENA","ARIGUANI","VADELCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47058","47058009","MAGDALENA","ARIGUANI","CARMEN DE ARIGUANÍ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47161","47161000","MAGDALENA","CERRO SAN ANTONIO","CERRO DE SAN ANTONIO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47161","47161002","MAGDALENA","CERRO SAN ANTONIO","CANDELARIA (CAIMÁN)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47161","47161003","MAGDALENA","CERRO SAN ANTONIO","CONCEPCIÓN (COCO)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47161","47161005","MAGDALENA","CERRO SAN ANTONIO","JESÚS DEL MONTE (MICO)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47161","47161006","MAGDALENA","CERRO SAN ANTONIO","PUERTO NIÑO (CHARANGA)","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"47","47170","47170000","MAGDALENA","CHIVOLO","CHIVOLO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47170","47170001","MAGDALENA","CHIVOLO","LA CHINA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47170","47170002","MAGDALENA","CHIVOLO","PUEBLO NUEVO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47170","47170003","MAGDALENA","CHIVOLO","LA ESTRELLA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47189","47189000","MAGDALENA","CIENAGA","CIÉNAGA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47189","47189004","MAGDALENA","CIENAGA","SAN PEDRO DE LA SIERRA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47189","47189006","MAGDALENA","CIENAGA","SEVILLANO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47189","47189018","MAGDALENA","CIENAGA","PALMOR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47189","47189022","MAGDALENA","CIENAGA","CORDOBITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47189","47189023","MAGDALENA","CIENAGA","SIBERIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47189","47189024","MAGDALENA","CIENAGA","LA ISABEL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47189","47189025","MAGDALENA","CIENAGA","MAYA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47189","47189026","MAGDALENA","CIENAGA","SAN JAVIER","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47205","47205000","MAGDALENA","CONCORDIA","CONCORDIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47205","47205001","MAGDALENA","CONCORDIA","BÁLSAMO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47205","47205002","MAGDALENA","CONCORDIA","BELLAVISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47205","47205003","MAGDALENA","CONCORDIA","ROSARIO DEL CHENGUE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245000","MAGDALENA","EL BANCO","EL BANCO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47245","47245001","MAGDALENA","EL BANCO","AGUAESTRADA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245002","MAGDALENA","EL BANCO","ALGARROBAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245003","MAGDALENA","EL BANCO","EL BARRANCO DE CHILLOA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245004","MAGDALENA","EL BANCO","LOS NEGRITOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245005","MAGDALENA","EL BANCO","BELÉN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245006","MAGDALENA","EL BANCO","CAÑO DE PALMA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245007","MAGDALENA","EL BANCO","EL CERRITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245008","MAGDALENA","EL BANCO","EL TRÉBOL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245010","MAGDALENA","EL BANCO","MENCHIQUEJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245011","MAGDALENA","EL BANCO","HATILLO DE LA SABANA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245012","MAGDALENA","EL BANCO","SAN JOSÉ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245013","MAGDALENA","EL BANCO","SAN ROQUE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245014","MAGDALENA","EL BANCO","TAMALAMEQUITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245016","MAGDALENA","EL BANCO","SAN FELIPE Y SAN EDUARDO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47245","47245018","MAGDALENA","EL BANCO","GUACAMAYAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245019","MAGDALENA","EL BANCO","MALPICA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245020","MAGDALENA","EL BANCO","GARZÓN","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245021","MAGDALENA","EL BANCO","CAIMANERA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245022","MAGDALENA","EL BANCO","ISLITAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245025","MAGDALENA","EL BANCO","BOTILLERO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245026","MAGDALENA","EL BANCO","LOS MAMONES","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245028","MAGDALENA","EL BANCO","PUEBLO NUEVO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245032","MAGDALENA","EL BANCO","MATA DE CAÑA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47245","47245033","MAGDALENA","EL BANCO","EL CEDRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258000","MAGDALENA","EL PIÑON","EL PIÑON","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47258","47258001","MAGDALENA","EL PIÑON","CAMPO ALEGRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258002","MAGDALENA","EL PIÑON","CANTAGALLAR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258003","MAGDALENA","EL PIÑON","CARRETO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258004","MAGDALENA","EL PIÑON","PLAYÓN DE OROZCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258005","MAGDALENA","EL PIÑON","SABANAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258006","MAGDALENA","EL PIÑON","SAN BASILIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258007","MAGDALENA","EL PIÑON","TIO GOLLO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258009","MAGDALENA","EL PIÑON","VERANILLO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258010","MAGDALENA","EL PIÑON","LOS PATOS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47258","47258011","MAGDALENA","EL PIÑON","VÁSQUEZ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47258","47258012","MAGDALENA","EL PIÑON","LAS PALMAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47258","47258013","MAGDALENA","EL PIÑON","LAS PAVITAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47268","47268000","MAGDALENA","EL RETEN","EL RETÉN","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47268","47268001","MAGDALENA","EL RETEN","SAN SEBASTIAN DEL BONGO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47268","47268002","MAGDALENA","EL RETEN","LA COLOMBIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47268","47268003","MAGDALENA","EL RETEN","LAS FLORES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47268","47268006","MAGDALENA","EL RETEN","LA POLVORITA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47268","47268007","MAGDALENA","EL RETEN","PARATE BIEN","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47268","47268008","MAGDALENA","EL RETEN","SAN JOSÉ DE HONDURAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47288","47288000","MAGDALENA","FUNDACION","FUNDACIÓN","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47288","47288003","MAGDALENA","FUNDACION","DOÑA MARÍA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47288","47288004","MAGDALENA","FUNDACION","SANTA ROSA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47288","47288013","MAGDALENA","FUNDACION","SANTA CLARA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47288","47288014","MAGDALENA","FUNDACION","EL CINCUENTA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47318","47318000","MAGDALENA","GUAMAL","GUAMAL","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47318","47318001","MAGDALENA","GUAMAL","CASA DE TABLA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318002","MAGDALENA","GUAMAL","GUAIMARAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318003","MAGDALENA","GUAMAL","HATOVIEJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318004","MAGDALENA","GUAMAL","PEDREGOSA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318005","MAGDALENA","GUAMAL","LOS ANDES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318006","MAGDALENA","GUAMAL","MURILLO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318007","MAGDALENA","GUAMAL","PAM PAN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318008","MAGDALENA","GUAMAL","RICAURTE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318009","MAGDALENA","GUAMAL","SALVADORA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318010","MAGDALENA","GUAMAL","HURQUIJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318011","MAGDALENA","GUAMAL","PLAYAS BLANCAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318012","MAGDALENA","GUAMAL","SITIO NUEVO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318013","MAGDALENA","GUAMAL","CARRETERO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47318","47318014","MAGDALENA","GUAMAL","BELLAVISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318015","MAGDALENA","GUAMAL","GUACAMAYAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47318","47318016","MAGDALENA","GUAMAL","SANTA TERESITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318017","MAGDALENA","GUAMAL","SAN PEDRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318018","MAGDALENA","GUAMAL","LAS FLORES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318019","MAGDALENA","GUAMAL","SAN ANTONIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318020","MAGDALENA","GUAMAL","LA CEIBA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318021","MAGDALENA","GUAMAL","PAJARAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318022","MAGDALENA","GUAMAL","PARACO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318023","MAGDALENA","GUAMAL","SAN ISIDRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318024","MAGDALENA","GUAMAL","VILLA NUEVA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47318","47318025","MAGDALENA","GUAMAL","EL VEINTIOCHO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47318","47318026","MAGDALENA","GUAMAL","PUEBLO NUEVO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47460","47460000","MAGDALENA","NUEVA GRANADA","GRANADA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47460","47460001","MAGDALENA","NUEVA GRANADA","EL BAJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47460","47460002","MAGDALENA","NUEVA GRANADA","LA GLORIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47460","47460003","MAGDALENA","NUEVA GRANADA","LAS TINAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47460","47460004","MAGDALENA","NUEVA GRANADA","LOS ANDES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47460","47460006","MAGDALENA","NUEVA GRANADA","SAN JOSÉ DE BALLESTERO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47541","47541000","MAGDALENA","PEDRAZA","PEDRAZA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47541","47541001","MAGDALENA","PEDRAZA","BAHÍA HONDA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47541","47541003","MAGDALENA","PEDRAZA","BOMBA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47541","47541007","MAGDALENA","PEDRAZA","GUAQUIRÍ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47541","47541008","MAGDALENA","PEDRAZA","HEREDIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545000","MAGDALENA","PIJIÑO DEL CARMEN","PIJIÑO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47545","47545001","MAGDALENA","PIJIÑO DEL CARMEN","CABRERA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545002","MAGDALENA","PIJIÑO DEL CARMEN","FILADELFIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545003","MAGDALENA","PIJIÑO DEL CARMEN","SAN JOSE DE PREVENCION","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545004","MAGDALENA","PIJIÑO DEL CARMEN","CASA BLANCA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545005","MAGDALENA","PIJIÑO DEL CARMEN","LA LUCHA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545006","MAGDALENA","PIJIÑO DEL CARMEN","LAS PLANADAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545007","MAGDALENA","PIJIÑO DEL CARMEN","EL DIVIDIVI","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545008","MAGDALENA","PIJIÑO DEL CARMEN","EL BRILLANTE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47545","47545009","MAGDALENA","PIJIÑO DEL CARMEN","LAS MAROAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551000","MAGDALENA","PIVIJAY","PIVIJAY","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47551","47551001","MAGDALENA","PIVIJAY","LA AVIANCA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551002","MAGDALENA","PIVIJAY","CARABALLO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551003","MAGDALENA","PIVIJAY","CHINOBLAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551005","MAGDALENA","PIVIJAY","SAN JOSÉ DE LA MONTAÑA(GARRAPATA)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551006","MAGDALENA","PIVIJAY","LAS CANOAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551007","MAGDALENA","PIVIJAY","LAS PIEDRAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551008","MAGDALENA","PIVIJAY","MEDIALUNA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551010","MAGDALENA","PIVIJAY","CARMEN DEL MAGDALENA (PARACO)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551011","MAGDALENA","PIVIJAY","PARAÍSO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551012","MAGDALENA","PIVIJAY","PIÑUELAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551013","MAGDALENA","PIVIJAY","PLACITAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47551","47551015","MAGDALENA","PIVIJAY","SALAMINITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555000","MAGDALENA","PLATO","PLATO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47555","47555001","MAGDALENA","PLATO","APURE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555002","MAGDALENA","PLATO","CARMEN DEL MAGDALENA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555005","MAGDALENA","PLATO","ZARATE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555006","MAGDALENA","PLATO","AGUAS VIVAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555007","MAGDALENA","PLATO","CIÉNEGUETA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555008","MAGDALENA","PLATO","CERRO GRANDE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555011","MAGDALENA","PLATO","SAN JOSÉ DEL PURGATORIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555015","MAGDALENA","PLATO","DISCIPLINA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555017","MAGDALENA","PLATO","SAN ANTONIO DEL RÍO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555018","MAGDALENA","PLATO","BUENA VISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555020","MAGDALENA","PLATO","LOS POZOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47555","47555021","MAGDALENA","PLATO","EL BAJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47570","47570000","MAGDALENA","PUEBLOVIEJO","PUEBLOVIEJO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47570","47570001","MAGDALENA","PUEBLOVIEJO","BOCAS DE ARACATACA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47570","47570002","MAGDALENA","PUEBLOVIEJO","ISLA DEL ROSARIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47570","47570003","MAGDALENA","PUEBLOVIEJO","PALMIRA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47570","47570004","MAGDALENA","PUEBLOVIEJO","TASAJERA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47570","47570005","MAGDALENA","PUEBLOVIEJO","TIERRA NUEVA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47570","47570007","MAGDALENA","PUEBLOVIEJO","EL TRIUNFO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47570","47570008","MAGDALENA","PUEBLOVIEJO","ISLA DE CATAQUITA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47570","47570009","MAGDALENA","PUEBLOVIEJO","NUEVA FRONTERA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"47","47570","47570010","MAGDALENA","PUEBLOVIEJO","SAN JUAN DE PALOS PRIETOS (LA MONTAÑA)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47605","47605000","MAGDALENA","REMOLINO","REMOLINO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"47","47605","47605002","MAGDALENA","REMOLINO","CORRAL VIEJO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47605","47605003","MAGDALENA","REMOLINO","EL DIVIDIVI","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47605","47605004","MAGDALENA","REMOLINO","SAN RAFAEL DE BUENAVISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47605","47605005","MAGDALENA","REMOLINO","SANTA RITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47605","47605006","MAGDALENA","REMOLINO","EL SALAO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47605","47605007","MAGDALENA","REMOLINO","MARTINETE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"47","47605","47605008","MAGDALENA","REMOLINO","LAS CASITAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
